RUN_NAME	Dog_1	Dog_2	Dog_3	Dog_4	Dog_5	Patient_1	Patient_2	all	has_pseudo	classifier	features
SVC_C=1e-06_csp_timesingle_1	0.500741735537	0.695079003409	0.438838842975	0.70926210305	0.4801184573	0.759168323507	0.592479338843	0.676323133621	y	SVC(C=1e-06, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,csp,dwn_feat_lmom-1_;cln,csp,dwn_feat_lmom-2_;cln,csp,dwn_feat_lmom-3_;cln,csp,dwn_feat_lmom-4_;cln,csp,dwn_feat_lmom-5_;cln,csp,dwn_feat_lmom-6_;cln,csp,dwn_feat_var_;cln,csp,dwn_feat_act_
LinearSVC_C=10.0_csp_timesingle_1	0.667541322314	0.712017912462	0.794159090909	0.69025150882	0.874468319559	0.565573723662	0.299669421488	0.6906616815	y	SVC(C=10.0, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,csp,dwn_feat_lmom-1_;cln,csp,dwn_feat_lmom-2_;cln,csp,dwn_feat_lmom-3_;cln,csp,dwn_feat_lmom-4_;cln,csp,dwn_feat_lmom-5_;cln,csp,dwn_feat_lmom-6_;cln,csp,dwn_feat_var_;cln,csp,dwn_feat_act_
LR_C=3333.0_raw_timesingle_1	0.615392561983	0.82568304486	0.806512396694	0.754896640439	0.841939393939	0.678161707573	0.464834710744	0.729485962015	y	LogisticRegression(C=3333.3333333333335, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=1000.0_raw_timesingle_1	0.615382231405	0.825704196186	0.806508264463	0.754910970477	0.841939393939	0.678161707573	0.464834710744	0.729486573692	y	LogisticRegression(C=1000.0, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=3.333_raw_timesingle_1	0.613266528926	0.830581056024	0.806351239669	0.754929032989	0.842104683196	0.678364527629	0.462892561983	0.730150243142	y	LogisticRegression(C=3.3333333333333335, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=0.0001_raw_timesingle_1	0.53558677686	0.729077098113	0.686033057851	0.779018225808	0.764402203857	0.232880273321	0.505123966942	0.675703734288	y	LogisticRegression(C=0.0001, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=10.0_raw_timesingle_1	0.614667355372	0.827176555298	0.806435950413	0.754989619054	0.841950413223	0.677938891174	0.463884297521	0.729620607395	y	LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=0.3333_raw_timesingle_1	0.597064049587	0.860218674146	0.804834710744	0.754808260767	0.844214876033	0.678210270122	0.441694214876	0.733029788666	y	LogisticRegression(C=0.3333333333333333, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=1.0_raw_timesingle_1	0.608526859504	0.840331546301	0.805896694215	0.754906571489	0.842595041322	0.67831168015	0.456570247934	0.73128956785	y	LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=0.1_raw_timesingle_1	0.573657024793	0.885401522186	0.80225	0.754068297625	0.849239669421	0.67502085333	0.396280991736	0.732136893293	y	LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=3.333_raw_timesingle_1	0.606607438017	0.857253544154	0.844037190083	0.634048268898	0.730316804408	0.891468417204	0.735991735537	0.789600498517	y	SVC(C=3.3333333333333335, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=1.0_raw_timesingle_1	0.583644628099	0.881549860727	0.841508264463	0.609278199347	0.731179063361	0.891291306732	0.734421487603	0.789930192372	y	SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=100.0_raw_timesingle_1	0.609504132231	0.857437644509	0.836925619835	0.642611466029	0.736584022039	0.891468417204	0.735991735537	0.790191684252	y	SVC(C=100.0, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=0.03333_raw_timesingle_1	0.592826446281	0.869028029008	0.777314049587	0.727833598272	0.80441322314	0.675542186572	0.425661157025	0.743982169618	y	SVC(C=0.03333333333333333, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=0.1_raw_timesingle_1	0.608340909091	0.830773858499	0.785946280992	0.739647181148	0.815041322314	0.679120103752	0.455165289256	0.746096277946	y	SVC(C=0.1, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=0.3333_raw_timesingle_1	0.629258264463	0.780896812293	0.783092975207	0.75011540679	0.80035261708	0.682538050185	0.517809917355	0.739111615745	y	SVC(C=0.3333333333333333, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=333.3_raw_timesingle_1	0.615380165289	0.825724953083	0.806504132231	0.754939630552	0.841939393939	0.678161707573	0.464834710744	0.729492461082	y	LogisticRegression(C=333.3333333333333, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=0.1_raw_timesingle_1	0.574429752066	0.852400029661	0.858148760331	0.641554809061	0.813438016529	0.862129496321	0.665743801653	0.795259274551	y	SVC(C=0.1, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=0.01_raw_timesingle_1	0.532033057851	0.895817884812	0.78102892562	0.749236908844	0.871988980716	0.645321998263	0.320702479339	0.722893537633	y	LogisticRegression(C=0.01, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=3333.0_raw_timesingle_1	0.596345041322	0.854241945338	0.839367768595	0.640891295002	0.667595041322	0.891047065679	0.737107438017	0.777267027556	y	SVC(C=3333.3333333333335, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=1e-06_raw_timesingle_1	0.406578512397	0.602750333096	0.382859504132	0.765368098671	0.338782369146	0.490033251063	0.480123966942	0.617740771325	y	SVC(C=1e-06, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=0.001_raw_timesingle_1	0.457826446281	0.675598163454	0.31342768595	0.671539845835	0.460484848485	0.870605089355	0.663842975207	0.655448206257	y	SVC(C=0.001, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=3.333_raw_timesingle_1	0.676991735537	0.77085466544	0.786756198347	0.709092408746	0.804895316804	0.678701608849	0.585991735537	0.735005581552	y	SVC(C=3.3333333333333335, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=0.0001_raw_timesingle_1	0.53558677686	0.729077098113	0.686033057851	0.779018225808	0.764402203857	0.232880273321	0.505123966942	0.675703734288	y	LogisticRegression(C=0.0001, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=3333.0_raw_timesingle_1	0.615392561983	0.82568304486	0.806512396694	0.754896640439	0.841939393939	0.678161707573	0.464834710744	0.729485962015	y	LogisticRegression(C=3333.3333333333335, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=1.0_raw_timesingle_1	0.583644628099	0.881549860727	0.841508264463	0.609278199347	0.731179063361	0.891291306732	0.734421487603	0.789930192372	y	SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=0.3333_raw_timesingle_1	0.629258264463	0.780896812293	0.783092975207	0.75011540679	0.80035261708	0.682538050185	0.517809917355	0.739111615745	y	SVC(C=0.3333333333333333, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=0.1_raw_timesingle_1	0.608340909091	0.830773858499	0.785946280992	0.739647181148	0.815041322314	0.679120103752	0.455165289256	0.746096277946	y	SVC(C=0.1, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=1000.0_raw_timesingle_1	0.615382231405	0.825704196186	0.806508264463	0.754910970477	0.841939393939	0.678161707573	0.464834710744	0.729486573692	y	LogisticRegression(C=1000.0, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=0.01_raw_timesingle_1	0.406229338843	0.689991986162	0.752946280992	0.665164978722	0.689068870523	0.86456619361	0.664834710744	0.702258158241	y	SVC(C=0.01, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=3.333_raw_timesingle_1	0.613266528926	0.830581056024	0.806351239669	0.754929032989	0.842104683196	0.678364527629	0.462892561983	0.730150243142	y	LogisticRegression(C=3.3333333333333335, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=1.0_raw_timesingle_1	0.65230785124	0.766867048778	0.78044214876	0.750059019759	0.790011019284	0.682538050185	0.536818181818	0.736264412637	y	SVC(C=1.0, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=0.1_raw_timesingle_1	0.573657024793	0.885401522186	0.80225	0.754068297625	0.849239669421	0.67502085333	0.396280991736	0.732136893293	y	LogisticRegression(C=0.1, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=1.0_raw_timesingle_1	0.608526859504	0.840331546301	0.805896694215	0.754906571489	0.842595041322	0.67831168015	0.456570247934	0.73128956785	y	LogisticRegression(C=1.0, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=10.0_raw_timesingle_1	0.614667355372	0.827176555298	0.806435950413	0.754989619054	0.841950413223	0.677938891174	0.463884297521	0.729620607395	y	LogisticRegression(C=10.0, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=0.0001_raw_timesingle_1	0.464233471074	0.674803016564	0.291462809917	0.666168114667	0.333936639118	0.863059326295	0.618429752066	0.668435483378	y	SVC(C=0.0001, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LR_C=0.3333_raw_timesingle_1	0.597064049587	0.860218674146	0.804834710744	0.754808260767	0.844214876033	0.678210270122	0.441694214876	0.733029788666	y	LogisticRegression(C=0.3333333333333333, class_weight=None, dual=False, fit_intercept=True, intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1, penalty='l2', random_state=5440, solver='sag', tol=0.0001, verbose=0, warm_start=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=100.0_raw_timesingle_1	0.609504132231	0.857437644509	0.836925619835	0.642611466029	0.736584022039	0.891468417204	0.735991735537	0.790191684252	y	SVC(C=100.0, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=0.1_raw_timesingle_1	0.574429752066	0.852400029661	0.858148760331	0.641554809061	0.813438016529	0.862129496321	0.665743801653	0.795259274551	y	SVC(C=0.1, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
LinearSVC_C=0.03333_raw_timesingle_1	0.592826446281	0.869028029008	0.777314049587	0.727833598272	0.80441322314	0.675542186572	0.425661157025	0.743982169618	y	SVC(C=0.03333333333333333, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='linear', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
SVC_C=3.333_raw_timesingle_1	0.606607438017	0.857253544154	0.844037190083	0.634048268898	0.730316804408	0.891468417204	0.735991735537	0.789600498517	y	SVC(C=3.3333333333333335, cache_size=200, class_weight=None, coef0=0.0, decision_function_shape=None, degree=3, gamma='auto', kernel='rbf', max_iter=-1, probability=True, random_state=5440, shrinking=True, tol=0.001, verbose=False)	cln,raw,dwn_feat_lmom-1_;cln,raw,dwn_feat_lmom-2_;cln,raw,dwn_feat_lmom-3_;cln,raw,dwn_feat_lmom-4_;cln,raw,dwn_feat_lmom-5_;cln,raw,dwn_feat_lmom-6_;cln,raw,dwn_feat_var_;cln,raw,dwn_feat_act_
